has_form,form_count,has_iframe,iframe_count,has_script,script_count,has_password_input,password_input_count,submit_input_count,email_input_count,hidden_tag_count,anchor_count,empty_href_count,https_link_ratio,external_link_count,internal_link_count,internal_to_total_ratio,external_to_total_ratio,suspicious_anchor_count,onclick_event_count,has_js_redirect,js_redirect_count,right_click_disabled,has_popup,popup_count,submit_to_email,has_favicon,has_div_upper,has_base64,total_line_count,total_text_length,title,title_length,meta_description,comment_count,div_count,span_count,style_count,meta_count,img_count,label_count,select_count,audio_count,video_count,table_count,th_count,tr_count,td_count,li_count,ul_count,p_count,h1_count,h2_count,br_count,option_count,base_count,address_count,nav_count,figure_count,section_count,canvas_count,button_count,label,url
1,1,0,0,1,6,0,0,0,0,0,6,1,0.5,3,3,0.5,0.5,0,0,1,1,0,0,0,0,0,0,0,1016,680,1,20,0,0,82,16,13,17,1,3,0,0,1,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,3,0,1,0,https://lacasalau.com
0,0,0,0,1,5,0,0,0,0,0,8,0,1.0,8,0,0.0,1.0,1,0,1,1,0,0,0,0,0,0,0,152,679,1,45,1,0,20,5,1,4,2,0,0,0,0,0,0,0,0,4,1,4,0,1,6,0,0,0,1,0,0,0,1,0,https://adi-graphics.com
1,1,0,0,1,6,0,0,0,0,0,6,1,0.5,3,3,0.5,0.5,0,0,1,1,0,0,0,0,0,0,0,1012,720,1,24,0,0,80,16,13,17,1,3,0,0,1,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,3,0,1,0,https://thefamilystew.com
1,1,0,0,1,6,0,0,0,0,0,6,1,0.5,3,3,0.5,0.5,0,0,1,1,0,0,0,0,0,0,0,1012,780,1,30,0,0,80,16,13,17,1,3,0,0,1,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,3,0,1,0,https://asktoyoursupervisor.com
0,0,0,0,1,6,0,0,0,0,0,1,0,0.0,1,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,62,93,1,18,0,1,5,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://seemetruckingcom.com
0,0,0,0,1,6,0,0,0,0,0,1,0,0.0,1,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,62,101,1,18,0,1,5,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://omnipolativetechnologies.com
1,2,0,0,1,27,1,1,0,1,5,8,0,0.125,2,6,0.75,0.25,0,0,1,4,0,0,0,0,0,0,0,867,318,1,22,1,0,18,12,6,17,0,2,0,0,0,0,0,0,0,5,2,1,1,2,0,0,0,0,0,0,1,0,3,0,https://sketchbookhub.store
1,1,0,0,1,6,0,0,0,0,0,6,1,0.5,3,3,0.5,0.5,0,0,1,1,0,0,0,0,0,0,0,1012,760,1,28,0,0,80,16,13,17,1,3,0,0,1,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,3,0,1,0,https://bloomsthreadmedia.com
0,0,0,0,1,6,0,0,0,0,0,1,0,0.0,1,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,62,87,1,18,0,1,5,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://airitalian.com
1,2,0,0,1,22,1,1,0,1,5,7,0,0.0,0,7,1.0,0.0,0,0,1,4,0,0,0,0,1,0,0,854,283,1,15,1,0,18,10,6,16,1,2,0,0,0,0,0,0,0,4,2,1,0,2,0,0,0,0,0,0,1,0,3,0,https://zoomandwag.store
0,0,0,0,1,7,0,0,0,0,0,26,3,0.038461538461538464,1,25,0.9615384615384616,0.038461538461538464,0,0,1,1,0,0,0,0,0,0,1,1507,1160,1,35,0,0,110,31,15,18,3,0,0,0,0,0,0,0,0,18,4,21,2,2,0,0,0,0,3,0,5,0,0,0,http://marydonas.org
0,0,0,0,1,7,0,0,0,0,0,26,3,0.038461538461538464,1,25,0.9615384615384616,0.038461538461538464,0,0,1,1,0,0,0,0,0,0,1,1507,1160,1,35,0,0,110,31,15,18,3,0,0,0,0,0,0,0,0,18,4,21,2,2,0,0,0,0,3,0,5,0,0,0,http://marydonas.net
0,0,0,0,1,6,0,0,0,0,0,1,0,0.0,1,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,62,94,1,18,0,1,5,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://redcanyonclothing.com
0,0,0,0,0,0,0,0,0,0,0,8,0,0.125,4,4,0.5,0.5,0,4,1,4,0,0,0,0,1,0,0,137,397,1,27,1,0,16,10,0,5,2,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,https://monhommedesneiges.com
0,0,0,0,1,5,0,0,0,0,0,8,0,1.0,8,0,0.0,1.0,1,0,1,1,0,0,0,0,0,0,0,152,679,1,45,1,0,20,5,1,4,2,0,0,0,0,0,0,0,0,4,1,4,0,1,6,0,0,0,1,0,0,0,1,0,https://nramos.cloud
0,0,0,0,1,2,0,0,0,1,0,5,1,0.6,3,2,0.4,0.6,0,0,0,0,0,0,0,0,1,0,0,385,843,1,20,0,0,63,13,0,3,28,6,0,0,0,0,0,0,0,16,3,12,1,0,0,0,0,0,0,0,0,0,2,0,https://toxxiq.com
0,0,0,0,1,8,0,0,0,0,0,6,0,0.8333333333333334,5,1,0.16666666666666666,0.8333333333333334,0,0,0,0,0,0,0,0,1,0,0,581,161,1,44,1,4,111,5,2,21,48,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,9,0,0,0,https://ug989.org
0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://alliedpetrochemicals.com
0,0,0,0,1,6,0,0,0,0,0,1,0,0.0,1,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,62,96,1,18,0,1,5,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://natetelfordcoaching.com
0,0,0,0,1,5,0,0,0,0,0,8,0,1.0,8,0,0.0,1.0,1,0,1,1,0,0,0,0,0,0,0,152,679,1,45,1,0,20,5,1,4,2,0,0,0,0,0,0,0,0,4,1,4,0,1,6,0,0,0,1,0,0,0,1,0,https://glxtraders.com
1,1,0,0,1,6,0,0,0,0,0,6,1,0.5,3,3,0.5,0.5,0,0,1,1,0,0,0,0,0,0,0,1008,698,1,17,0,0,78,16,14,17,0,3,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,3,0,1,0,https://ridecincy.com
0,0,0,0,1,5,0,0,0,0,0,13,8,0.38461538461538464,5,8,0.6153846153846154,0.38461538461538464,0,0,0,0,0,0,0,0,0,0,0,372,263,1,28,0,1,25,8,23,4,0,0,0,0,0,0,0,0,0,9,3,4,1,2,0,0,0,0,3,0,0,0,2,0,https://leethompsonagency.com
1,1,0,0,1,6,0,0,0,0,0,6,1,0.5,3,3,0.5,0.5,0,0,1,1,0,0,0,0,0,0,0,1012,670,1,19,0,0,80,16,13,17,1,3,0,0,1,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,3,0,1,0,https://cardarro.com
0,0,0,0,1,12,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,80,85,0,0,0,4,2,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://neuromax.health
0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://gethighnote.com
1,1,0,0,1,6,0,0,0,0,0,6,1,0.5,3,3,0.5,0.5,0,0,1,1,0,0,0,0,0,0,0,1008,926,1,23,0,0,78,16,14,17,0,3,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,3,0,1,0,https://dgprojx.com
1,1,1,1,1,24,0,0,0,0,0,62,0,0.9354838709677419,58,4,0.06451612903225806,0.9354838709677419,0,0,0,0,0,0,0,0,1,0,0,792,1116,1,68,1,4,35,1,0,11,2,0,0,0,0,0,0,0,0,62,8,0,1,0,1,0,0,0,1,0,1,0,8,0,https://ralphyspizzarestaurantnj.com
1,2,0,0,1,28,1,1,0,1,5,2,0,0.0,0,2,1.0,0.0,0,0,1,4,0,0,0,0,0,0,0,860,320,1,36,1,1,17,2,2,14,0,2,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,0,https://shavoxshop.com
1,2,0,0,1,45,1,1,0,1,4,2,0,0.0,0,2,1.0,0.0,0,0,1,4,0,0,0,0,0,0,0,1609,245,1,18,0,0,15,1,2,14,0,2,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,4,0,https://gymwrldfit.com
1,2,0,0,1,22,1,1,0,1,5,4,0,0.0,0,4,1.0,0.0,0,0,1,4,0,0,0,0,0,0,0,759,275,1,18,1,0,18,4,6,16,0,2,0,0,0,0,0,0,0,1,2,1,1,2,0,0,0,0,0,0,1,0,3,0,https://intimalmen-official.com
0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fpiq.org
1,2,0,0,1,46,1,1,0,1,4,2,0,0.0,0,2,1.0,0.0,0,0,1,4,0,0,0,0,0,0,0,1638,301,1,22,0,0,15,1,3,16,0,2,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,4,0,https://kimmboutique.com
1,1,0,0,1,6,0,0,0,0,0,6,1,0.5,3,3,0.5,0.5,0,0,1,1,0,0,0,0,0,0,0,1008,710,1,23,0,0,78,16,14,17,0,3,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,3,0,1,0,https://forgeonmedia.com
0,0,0,0,1,5,0,0,0,0,0,8,0,1.0,8,0,0.0,1.0,1,0,1,1,0,0,0,0,0,0,0,152,679,1,45,1,0,20,5,1,4,2,0,0,0,0,0,0,0,0,4,1,4,0,1,6,0,0,0,1,0,0,0,1,0,https://redskies80s.com
1,2,0,0,1,5,0,0,0,0,2,66,14,0.0,0,66,1.0,0.0,7,22,1,7,0,0,0,0,1,0,0,1654,8628,1,76,1,1,184,148,0,19,1,3,0,0,0,1,0,3,6,39,8,2,0,0,0,0,0,0,1,0,12,0,21,0,https://auguryresearch.com
0,0,0,0,1,3,0,0,0,0,0,2,0,1.0,2,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,100,118,1,26,1,7,5,0,1,14,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,https://infoeddietruelove.com
0,0,0,0,1,6,0,0,0,0,0,1,0,0.0,1,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,62,103,1,18,0,1,5,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://vampbuildingmaintenancecom.com
1,1,0,0,1,13,0,0,0,1,2,16,0,1.0,16,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,553,933,1,20,0,1,50,13,19,4,5,1,0,0,0,0,0,0,0,12,3,9,1,3,1,0,0,0,2,5,0,0,5,0,https://mycontributions.org
1,1,0,0,1,6,0,0,0,0,0,6,1,0.5,3,3,0.5,0.5,0,0,1,1,0,0,0,0,0,0,0,1012,680,1,20,0,0,80,16,13,17,1,3,0,0,1,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,3,0,1,0,https://medaleads.com
1,1,0,0,1,6,0,0,0,0,0,6,1,0.5,3,3,0.5,0.5,0,0,1,1,0,0,0,0,0,0,0,1008,888,1,24,0,0,78,16,14,17,0,3,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,3,0,1,0,https://pahoehoecrust.com
1,1,0,0,1,6,0,0,0,0,0,6,1,0.5,3,3,0.5,0.5,0,0,1,1,0,0,0,0,0,0,0,1016,720,1,24,0,0,82,16,13,17,1,3,0,0,1,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,3,0,1,0,https://trunorthlodge.com
0,0,0,0,1,6,0,0,0,0,0,1,0,0.0,1,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,62,96,1,18,0,1,5,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://thecirclenetworkcom.org
0,0,0,0,1,5,0,0,0,0,0,8,0,1.0,8,0,0.0,1.0,1,0,1,1,0,0,0,0,0,0,0,152,679,1,45,1,0,20,5,1,4,2,0,0,0,0,0,0,0,0,4,1,4,0,1,6,0,0,0,1,0,0,0,1,0,https://wellnesslabpro.com
0,0,0,0,1,6,0,0,0,0,0,1,0,0.0,1,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,62,88,1,15,0,1,5,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://atendimentoaymore.com
1,1,0,0,1,6,0,0,0,0,0,6,1,0.5,3,3,0.5,0.5,0,0,1,1,0,0,0,0,0,0,0,1016,700,1,22,0,0,82,16,13,17,1,3,0,0,1,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,3,0,1,0,https://worldleader.app
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://tgbjm.space
0,0,0,0,1,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,25,55,1,62,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://schoolneurofeedback.com
1,2,0,0,1,31,0,0,1,1,5,34,9,0.5588235294117647,23,11,0.3235294117647059,0.6764705882352942,2,1,1,3,0,0,0,0,1,0,0,1624,958,1,72,1,26,56,18,10,25,5,4,0,0,0,0,0,0,0,26,7,4,1,3,0,0,0,0,2,0,0,0,2,0,https://carolwambuiword.com
0,0,0,0,1,3,0,0,0,0,0,2,0,1.0,2,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,100,118,1,26,1,7,5,0,1,14,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,https://classicsalesdesk.com
0,0,0,0,1,9,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,392,265,1,11,0,0,30,14,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,https://shopskyblue.com
1,2,0,0,1,5,0,0,0,0,2,66,14,0.0,0,66,1.0,0.0,7,22,1,7,0,0,0,0,1,0,0,1636,8233,1,69,1,1,180,145,0,19,0,3,0,0,0,1,0,3,6,39,8,2,0,0,0,0,0,0,1,0,12,0,21,0,https://fallenn.com
1,2,0,0,1,5,0,0,0,0,2,66,14,0.0,0,66,1.0,0.0,7,22,1,7,0,0,0,0,1,0,0,1636,8243,1,72,1,1,180,145,0,19,0,3,0,0,0,1,0,3,6,39,8,2,0,0,0,0,0,0,1,0,12,0,21,0,https://behumorous.com
0,0,0,0,1,5,0,0,0,0,0,24,0,0.625,18,6,0.25,0.75,3,0,1,1,0,0,0,0,1,0,0,925,717,1,22,0,477,81,15,3,12,20,0,0,0,0,0,0,0,0,2,4,12,0,0,0,0,0,0,2,0,3,0,1,0,https://uscisapplicationcenter.cloud
0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://aldeacayaco.com
1,1,0,0,1,6,0,0,0,0,0,6,1,0.5,3,3,0.5,0.5,0,0,1,1,0,0,0,0,0,0,0,1016,800,1,32,0,0,82,16,13,17,1,3,0,0,1,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,3,0,1,0,https://ballingertreeservices.com
0,0,0,0,1,6,0,0,0,0,0,4,1,0.25,1,3,0.75,0.25,0,0,1,1,0,0,0,0,0,0,0,951,728,1,34,0,0,63,16,13,17,1,0,0,0,1,0,0,0,0,0,0,3,2,1,0,0,0,0,1,0,3,0,0,0,https://solucionesmigratoriassm.com
1,2,0,0,1,5,0,0,0,0,2,64,14,0.0,0,64,1.0,0.0,7,21,1,7,0,0,0,0,1,0,0,1657,8204,1,66,1,1,183,150,0,19,1,3,0,0,0,1,0,3,6,41,8,2,0,0,0,0,0,0,1,0,12,0,21,0,https://kmddirect.com
1,1,0,0,1,6,0,0,0,0,0,6,1,0.5,3,3,0.5,0.5,0,0,1,1,0,0,0,0,0,0,0,1012,690,1,21,0,0,80,16,13,17,1,3,0,0,1,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,3,0,1,0,https://gsmarttool.com
0,0,0,0,1,5,0,0,0,0,0,8,0,1.0,8,0,0.0,1.0,1,0,1,1,0,0,0,0,0,0,0,152,679,1,45,1,0,20,5,1,4,2,0,0,0,0,0,0,0,0,4,1,4,0,1,6,0,0,0,1,0,0,0,1,0,https://shopversetoday.com
0,0,0,0,1,6,0,0,0,0,0,4,1,0.25,1,3,0.75,0.25,0,0,1,1,0,0,0,0,0,0,0,951,626,1,22,0,0,63,16,13,17,1,0,0,0,1,0,0,0,0,0,0,3,2,1,0,0,0,0,1,0,3,0,0,0,https://hermangutan.com
1,3,1,1,1,16,0,0,0,0,4,58,5,0.8275862068965517,48,10,0.1724137931034483,0.8275862068965517,2,14,1,1,0,1,1,0,0,0,0,1962,5707,1,48,1,43,224,34,1,10,22,10,0,0,0,0,0,0,0,26,7,38,1,6,2,0,0,0,1,0,10,0,7,0,http://apilike.com
1,6,1,1,1,36,0,0,0,1,19,32,9,0.15625,7,25,0.78125,0.21875,0,0,1,4,0,0,0,0,0,0,0,1888,1492,1,17,0,4,123,73,10,17,7,2,0,0,0,0,0,0,0,23,11,2,1,10,0,0,0,0,2,0,3,0,17,0,https://againdrop.com
0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://parisbanhmilincoln.com
1,2,0,0,1,5,0,0,0,0,2,66,14,0.0,0,66,1.0,0.0,7,22,1,7,0,0,0,0,1,0,0,1620,8259,1,74,1,1,180,141,0,19,0,3,0,0,0,1,0,3,6,37,8,2,0,0,0,0,0,0,1,0,12,0,21,0,http://nextlevel.coffee
1,2,0,0,1,14,1,2,0,0,2,67,0,0.13432835820895522,9,58,0.8656716417910447,0.13432835820895522,3,6,1,6,0,0,0,0,1,0,0,1573,2129,1,64,1,14,163,199,1,32,59,0,0,0,0,0,0,0,0,69,18,1,1,0,0,0,0,0,2,0,0,0,17,0,https://4dewislot.org
1,2,0,0,1,21,1,1,0,1,5,4,0,0.0,0,4,1.0,0.0,0,0,1,4,0,0,0,0,0,0,0,729,271,1,16,1,0,18,4,5,14,0,2,0,0,0,0,0,0,0,1,2,1,1,2,0,0,0,0,0,0,1,0,3,0,https://myfurbuds.com
0,0,0,0,1,24,0,0,0,0,0,23,0,0.30434782608695654,7,16,0.6956521739130435,0.30434782608695654,0,0,0,0,0,0,0,0,1,0,0,1057,487,1,34,1,18,110,6,4,14,2,0,0,0,0,0,0,0,0,0,0,5,2,0,1,0,1,0,3,1,4,0,2,0,https://watchgoldengirl.com
1,2,1,1,1,13,1,2,0,0,2,70,0,0.18571428571428572,13,57,0.8142857142857143,0.18571428571428572,3,9,1,9,0,0,0,0,1,0,0,1679,5165,1,67,1,14,168,196,1,38,64,0,0,0,0,0,0,0,0,72,19,11,1,0,4,0,0,0,2,0,0,0,22,0,https://3atg88.org
0,0,0,0,1,8,0,0,0,0,0,3,0,1.0,3,0,0.0,1.0,1,0,1,3,0,0,0,0,1,0,0,449,135,1,17,1,4,9,2,6,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,https://atalalawpllc.com
0,0,0,0,1,6,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,70,14,1,21,0,0,4,0,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://mnmhome.loan
1,1,0,0,1,2,0,0,0,0,0,77,2,0.948051948051948,73,4,0.05194805194805195,0.948051948051948,2,1,0,0,0,0,0,0,1,0,0,2197,24243,1,91,1,10,127,142,18,21,15,2,2,0,0,0,0,0,0,32,11,102,1,9,3,5,1,0,2,0,0,0,2,0,https://chflashnews.com
0,0,0,0,1,8,0,0,0,0,0,3,0,1.0,3,0,0.0,1.0,1,0,1,3,0,0,0,0,1,0,0,453,135,1,17,1,5,9,2,6,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,https://pressmuseum.org
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,16,21,1,19,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://drjackson.dev
1,1,0,0,1,6,0,0,0,0,0,6,1,0.5,3,3,0.5,0.5,0,0,1,1,0,0,0,0,0,0,0,1012,760,1,28,0,0,80,16,13,17,1,3,0,0,1,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,3,0,1,0,https://moonlashesthetics.com
1,2,0,0,1,5,0,0,0,0,2,66,14,0.0,0,66,1.0,0.0,7,22,1,7,0,0,0,0,1,0,0,1654,8647,1,80,1,1,184,148,0,19,1,3,0,0,0,1,0,3,6,39,8,2,0,0,0,0,0,0,1,0,12,0,21,0,https://ashevillestarsball.com
1,2,0,0,1,39,0,0,0,0,1,22,0,0.09090909090909091,2,20,0.9090909090909091,0.09090909090909091,2,0,1,4,0,0,0,0,0,0,0,1717,907,1,38,1,4,102,47,7,20,5,1,0,0,0,0,0,0,0,24,7,1,1,2,0,0,0,0,2,0,1,0,6,0,https://hustlerholics.store
