has_form,form_count,has_iframe,iframe_count,has_script,script_count,has_password_input,password_input_count,submit_input_count,email_input_count,hidden_tag_count,anchor_count,empty_href_count,https_link_ratio,external_link_count,internal_link_count,internal_to_total_ratio,external_to_total_ratio,suspicious_anchor_count,onclick_event_count,has_js_redirect,js_redirect_count,right_click_disabled,has_popup,popup_count,submit_to_email,has_favicon,has_div_upper,has_base64,total_line_count,total_text_length,title,title_length,meta_description,comment_count,div_count,span_count,style_count,meta_count,img_count,label_count,select_count,audio_count,video_count,table_count,th_count,tr_count,td_count,li_count,ul_count,p_count,h1_count,h2_count,br_count,option_count,base_count,address_count,nav_count,figure_count,section_count,canvas_count,button_count,label,url
0,0,0,0,1,6,0,0,0,0,0,1,0,0.0,1,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,62,87,1,18,0,1,5,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://chanaruchy.com
0,0,0,0,1,6,0,0,0,0,0,1,0,0.0,1,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,62,86,1,18,0,1,5,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://eatpicazo.com
0,0,0,0,1,5,0,0,0,0,0,13,8,0.38461538461538464,5,8,0.6153846153846154,0.38461538461538464,0,0,0,0,0,0,0,0,0,0,0,372,260,1,27,0,1,25,8,23,4,0,0,0,0,0,0,0,0,0,9,3,4,1,2,0,0,0,0,3,0,0,0,2,0,https://juridicomontalvo.com
0,0,0,0,1,6,0,0,0,0,0,4,1,0.25,1,3,0.75,0.25,0,0,1,1,0,0,0,0,0,0,0,951,666,1,26,0,0,63,16,13,17,1,0,0,0,1,0,0,0,0,0,0,3,2,1,0,0,0,0,1,0,3,0,0,0,https://urius-seguridad.com
0,0,0,0,1,11,0,0,0,0,0,16,1,0.9375,15,1,0.0625,0.9375,1,0,0,0,0,0,0,0,1,0,0,439,406,1,18,0,2,20,0,24,5,0,0,0,0,0,0,0,0,0,11,5,5,1,1,0,0,0,0,1,0,0,0,4,0,http://plrmembers.com
0,0,0,0,1,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://3971.org
0,0,0,0,1,5,0,0,0,0,0,14,8,0.42857142857142855,6,8,0.5714285714285714,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,383,342,1,63,0,0,25,8,23,4,0,0,0,0,0,0,0,0,0,10,5,5,1,2,0,0,0,0,3,0,0,0,2,0,https://macbasketballnetwork.com
0,0,0,0,1,5,0,0,0,0,0,8,0,1.0,8,0,0.0,1.0,1,0,1,1,0,0,0,0,0,0,0,152,679,1,45,1,0,20,5,1,4,2,0,0,0,0,0,0,0,0,4,1,4,0,1,6,0,0,0,1,0,0,0,1,0,https://misstheaproducts.com
0,0,0,0,1,6,0,0,0,0,0,4,1,0.25,1,3,0.75,0.25,0,0,1,1,0,0,0,0,0,0,0,951,613,1,23,0,0,63,16,13,17,1,0,0,0,1,0,0,0,0,0,0,3,2,1,0,0,0,0,1,0,3,0,0,0,https://keystonesgps.com
0,0,0,0,1,9,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,392,265,1,11,0,0,30,14,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,https://shopskyblue.net
0,0,0,0,1,6,0,0,0,0,0,4,1,0.25,1,3,0.75,0.25,0,0,1,1,0,0,0,0,0,0,0,943,691,1,22,0,0,59,16,14,17,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,1,0,3,0,0,0,https://andreiasampaio.com
1,1,0,0,1,23,0,0,0,1,0,17,1,0.35294117647058826,6,11,0.6470588235294118,0.35294117647058826,0,0,0,0,0,0,0,0,1,0,0,682,2091,1,85,1,0,133,14,1,9,31,9,0,0,0,0,0,0,0,12,8,5,1,5,0,0,0,2,0,0,6,0,3,0,https://100daisyfarmsdrive.com
0,0,0,0,1,5,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,35,145,1,35,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://redbaron.click
0,0,0,0,1,4,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://3797.org
0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://souss24.net
1,2,0,0,1,45,1,1,0,1,4,2,0,0.0,0,2,1.0,0.0,0,0,1,4,0,0,0,0,0,0,0,1636,247,1,19,0,0,15,1,3,16,0,2,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0,0,4,0,https://serneutro.com
1,1,0,0,1,1,0,0,0,0,6,13,1,0.9230769230769231,12,1,0.07692307692307693,0.9230769230769231,0,0,0,0,0,0,0,0,1,0,1,398,1536,1,1,1,0,85,4,3,11,5,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,0,https://akcossi.com
1,1,0,0,1,3,0,0,0,0,0,6,0,1.0,6,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,744,154,1,36,1,0,279,0,6,5,94,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,https://cedilha.bar
0,0,0,0,1,2,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,48,138,1,28,0,0,4,2,0,2,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,https://payment-accountresolutionteam.com
0,0,0,0,1,5,0,0,0,0,0,13,8,0.38461538461538464,5,8,0.6153846153846154,0.38461538461538464,0,0,0,0,0,0,0,0,0,0,0,372,224,1,15,0,1,25,8,23,4,0,0,0,0,0,0,0,0,0,9,3,4,1,2,0,0,0,0,3,0,0,0,2,0,https://egefirat.com
0,0,0,0,1,3,0,0,0,0,0,2,0,1.0,2,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,100,118,1,26,1,7,5,0,1,14,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,https://carriecoxwell.com
1,1,0,0,1,6,0,0,0,0,0,6,1,0.5,3,3,0.5,0.5,0,0,1,1,0,0,0,0,0,0,0,1016,690,1,21,0,0,82,16,13,17,1,3,0,0,1,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,3,0,1,0,https://steepchill.com
1,2,0,0,1,5,0,0,0,0,2,66,14,0.0,0,66,1.0,0.0,7,22,1,7,0,0,0,0,1,0,0,1636,8279,1,79,1,1,180,145,0,19,0,3,0,0,0,1,0,3,6,39,8,2,0,0,0,0,0,0,1,0,12,0,21,0,https://metrotaximobility.com
1,1,0,0,1,6,0,0,0,0,0,6,1,0.5,3,3,0.5,0.5,0,0,1,1,0,0,0,0,0,0,0,1008,834,1,25,0,0,78,16,14,17,0,3,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,3,0,1,0,https://mainstationhotel.com
1,1,0,0,1,6,0,0,0,0,0,7,2,0.42857142857142855,3,4,0.5714285714285714,0.42857142857142855,0,0,1,1,0,0,0,0,0,0,0,1025,759,1,20,0,0,81,16,13,17,1,3,0,0,1,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,3,0,1,0,https://sportpers.com
1,2,0,0,1,15,1,2,0,0,2,70,0,0.18571428571428572,13,57,0.8142857142857143,0.18571428571428572,3,14,1,15,0,0,0,0,1,0,0,1625,6943,1,67,1,6,169,200,1,30,65,0,0,0,0,0,0,0,0,67,18,13,1,0,3,0,0,0,2,0,0,0,23,0,https://5sapu4d.org
1,1,0,0,1,6,0,0,0,0,0,6,1,0.5,3,3,0.5,0.5,0,0,1,1,0,0,0,0,0,0,0,1012,770,1,29,0,0,80,16,13,17,1,3,0,0,1,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,3,0,1,0,https://thehotboxservebeer.com
0,0,0,0,1,6,0,0,0,0,0,4,1,0.25,1,3,0.75,0.25,0,0,1,1,0,0,0,0,0,0,0,937,529,1,14,0,0,60,16,14,17,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,1,0,3,0,0,0,https://aiportl.com
0,0,0,0,0,0,0,0,0,0,0,3,0,1.0,3,0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,186,246,1,20,1,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,https://closer5d.com
0,0,0,0,1,6,0,0,0,0,0,1,0,0.0,1,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,62,94,1,18,0,1,5,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://theprodigygrouptx.com
1,1,0,0,1,6,0,0,0,0,0,6,1,0.5,3,3,0.5,0.5,0,0,1,1,0,0,0,0,0,0,0,1008,868,1,26,0,0,78,16,14,17,0,3,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,3,0,1,0,https://aspentrailcapital.com
1,3,0,0,1,45,0,0,0,0,1,36,0,0.08333333333333333,3,33,0.9166666666666666,0.08333333333333333,0,2,1,4,0,0,0,0,1,0,0,2723,3972,1,15,0,12,153,55,15,15,9,2,0,0,0,0,0,0,0,33,11,48,1,13,4,0,0,0,2,0,4,0,12,0,https://upatire.store
0,0,0,0,1,5,0,0,0,0,0,8,0,1.0,8,0,0.0,1.0,1,0,1,1,0,0,0,0,0,0,0,152,679,1,45,1,0,20,5,1,4,2,0,0,0,0,0,0,0,0,4,1,4,0,1,6,0,0,0,1,0,0,0,1,0,https://hkma-gov.com
0,0,0,0,1,5,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,1,1,0,0,0,0,1,0,0,153,110,1,48,0,52,9,0,3,14,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,https://lydiatherapeuticmassage.com
1,1,0,0,1,6,0,0,0,0,0,6,1,0.5,3,3,0.5,0.5,0,0,1,1,0,0,0,0,0,0,0,1012,670,1,19,0,0,80,16,13,17,1,3,0,0,1,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,3,0,1,0,https://jatfarms.com
1,2,0,0,1,5,0,0,0,0,2,66,14,0.0,0,66,1.0,0.0,7,22,1,7,0,0,0,0,1,0,0,1636,8308,1,74,1,1,180,145,0,19,0,3,0,0,0,1,0,3,6,39,8,2,0,0,0,0,0,0,1,0,12,0,21,0,https://microsignage.com
1,2,0,0,1,11,0,0,0,0,0,8,0,0.125,1,7,0.875,0.125,0,0,1,3,0,0,0,0,0,0,0,281,29,1,10,0,8,9,6,1,8,3,0,0,0,0,0,0,0,0,6,2,1,1,1,2,0,0,0,0,0,1,0,2,0,https://gvxi6.gay
1,1,0,0,1,6,0,0,0,0,0,6,1,0.5,3,3,0.5,0.5,0,0,1,1,0,0,0,0,0,0,0,1016,710,1,23,0,0,82,16,13,17,1,3,0,0,1,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,3,0,1,0,https://eminentlocal.com
1,2,0,0,1,5,0,0,0,0,2,66,14,0.0,0,66,1.0,0.0,7,22,1,7,0,0,0,0,1,0,0,1654,8655,1,76,1,1,184,148,0,19,1,3,0,0,0,1,0,3,6,39,8,2,0,0,0,0,0,0,1,0,12,0,21,0,https://bossreportcard.com
0,0,0,0,1,6,0,0,0,0,0,1,0,0.0,1,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,62,87,1,18,0,1,5,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://kamikumiho.org
1,2,0,0,1,6,0,0,0,0,0,35,3,0.05714285714285714,2,33,0.9428571428571428,0.05714285714285714,0,0,1,1,0,0,0,0,1,0,0,377,1553,1,76,1,0,10,7,4,19,1,0,0,0,0,0,0,0,0,34,6,4,1,1,3,0,0,0,2,2,0,0,2,0,https://course2day.com
1,2,0,0,1,5,0,0,0,0,2,66,14,0.0,0,66,1.0,0.0,7,22,1,7,0,0,0,0,1,0,0,1636,8304,1,74,1,1,180,145,0,19,0,3,0,0,0,1,0,3,6,39,8,2,0,0,0,0,0,0,1,0,12,0,21,0,https://metalislands.com
0,0,0,0,1,1,0,0,0,0,0,12,0,1.0,12,0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,767,964,1,66,1,3,23,1,1,16,5,0,0,0,0,0,0,0,0,3,1,9,0,0,0,0,0,0,1,0,0,0,1,0,https://coccinelleexport.com
0,0,0,0,1,12,0,0,0,0,0,16,0,0.0,0,16,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,424,2612,1,31,1,6,58,4,0,8,7,0,0,0,0,0,0,0,0,20,6,8,0,4,0,0,0,0,1,0,5,0,1,0,https://njpurehome.com
0,0,0,0,1,4,0,0,0,0,0,14,8,0.42857142857142855,6,8,0.5714285714285714,0.42857142857142855,0,0,0,0,0,0,0,0,0,0,0,377,218,1,14,0,0,25,8,23,4,0,0,0,0,0,0,0,0,0,10,5,4,1,2,0,0,0,0,3,0,0,0,2,0,https://ike-steplog.com
1,2,0,0,1,5,0,0,0,0,2,66,14,0.0,0,66,1.0,0.0,7,22,1,7,0,0,0,0,1,0,0,1636,8221,1,67,1,1,180,145,0,19,0,3,0,0,0,1,0,3,6,39,8,2,0,0,0,0,0,0,1,0,12,0,21,0,http://meykj.com
0,0,0,0,1,8,0,0,0,0,0,3,0,0.6666666666666666,2,1,0.3333333333333333,0.6666666666666666,0,1,1,5,1,1,4,0,0,0,0,199,158,1,13,0,5,16,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://tetxspz880.vip
0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://flatironinn.com
1,1,0,0,1,6,0,0,0,0,0,6,1,0.5,3,3,0.5,0.5,0,0,1,1,0,0,0,0,0,0,0,1016,780,1,30,0,0,82,16,13,17,1,3,0,0,1,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,3,0,1,0,https://timoconnorfranchise.com
1,2,0,0,1,5,0,0,0,0,2,66,14,0.0,0,66,1.0,0.0,7,22,1,7,0,0,0,0,1,0,0,1636,8316,1,79,1,1,180,145,0,19,0,3,0,0,0,1,0,3,6,39,8,2,0,0,0,0,0,0,1,0,12,0,21,0,https://psychology-source.com
1,1,0,0,1,6,0,0,0,0,0,6,1,0.5,3,3,0.5,0.5,0,0,1,1,0,0,0,0,0,0,0,1012,690,1,21,0,0,80,16,13,17,1,3,0,0,1,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,3,0,1,0,https://jwtravelco.com
1,1,0,0,1,6,0,0,0,0,0,6,1,0.5,3,3,0.5,0.5,0,0,1,1,0,0,0,0,0,0,0,1008,734,1,15,0,0,78,16,14,17,0,3,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,3,0,1,0,https://vicscale.com
0,0,0,0,1,37,0,0,0,0,0,59,2,0.8135593220338984,48,11,0.1864406779661017,0.8135593220338984,10,0,0,0,0,0,0,0,0,0,0,1748,4500,1,29,1,13,250,79,17,20,19,0,0,0,0,0,0,0,0,47,9,21,1,4,1,0,0,0,4,6,0,0,1,1,https://teslainvestment-stocks.org
1,1,0,0,1,26,0,0,1,1,0,14,1,0.0,0,14,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,2360,1774,1,75,1,18,159,14,9,17,1,4,0,0,0,0,0,0,0,0,0,8,0,3,2,0,1,0,3,0,5,0,2,0,https://withpianostudio.com
0,0,0,0,1,9,0,0,0,0,0,3,0,1.0,3,0,0.0,1.0,1,0,1,8,0,0,0,0,1,0,0,595,178,1,23,1,6,9,2,6,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,https://signalandstory.org
1,2,0,0,1,5,0,0,0,0,2,64,14,0.0,0,64,1.0,0.0,7,21,1,7,0,0,0,0,1,0,0,1623,8195,1,76,1,1,179,143,0,19,0,3,0,0,0,1,0,3,6,39,8,2,0,0,0,0,0,0,1,0,12,0,21,0,https://anytymebaskets.com
0,0,0,0,1,6,0,0,0,0,0,1,0,0.0,1,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,62,90,1,18,0,1,5,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://advance-doors.com
0,0,0,0,1,6,0,0,0,0,0,1,0,0.0,1,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,62,83,1,18,0,1,5,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://wwwblu.com
1,1,0,0,1,6,0,0,0,0,0,7,2,0.42857142857142855,3,4,0.5714285714285714,0.42857142857142855,0,0,1,1,0,0,0,0,0,0,0,1011,857,1,25,0,0,78,16,14,17,0,3,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,1,0,3,0,1,0,https://refinedworkspaces.com
0,0,0,0,1,6,0,0,0,0,0,1,0,0.0,1,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,62,97,1,18,0,1,5,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://cordeliamarinesupply.com
0,0,0,0,1,6,0,0,0,0,0,1,0,0.0,1,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,62,93,1,18,0,1,5,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://mtwomaintenancel.com
0,0,0,0,1,6,0,0,0,0,0,1,0,0.0,1,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,62,89,1,18,0,1,5,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,https://elianacogley.net
1,2,0,0,1,7,0,0,2,1,3,27,2,0.8518518518518519,23,4,0.14814814814814814,0.8518518518518519,0,0,0,0,0,0,0,0,1,0,0,719,1651,1,14,1,1,111,24,0,9,5,1,0,0,0,0,0,0,0,21,5,16,1,4,2,0,0,0,2,3,3,0,9,0,https://growstore.pro
0,0,1,2,1,59,0,0,0,0,0,28,0,0.7857142857142857,26,2,0.07142857142857142,0.9285714285714286,0,0,1,5,0,0,0,0,1,0,1,1696,1527,1,29,1,115,171,88,20,25,17,0,0,0,0,0,0,0,0,16,4,17,1,3,0,0,0,0,2,0,4,0,4,0,https://chu-chi-juice.com
0,0,0,0,1,6,0,0,0,0,0,4,1,0.25,1,3,0.75,0.25,0,0,1,1,0,0,0,0,0,0,0,941,531,1,23,0,0,62,16,13,17,1,0,0,0,1,0,0,0,0,0,0,3,2,1,0,0,0,0,1,0,3,0,0,0,https://fityounglife.com
1,3,0,0,1,43,0,0,0,1,4,25,0,0.08,2,23,0.92,0.08,2,0,1,4,0,0,0,0,0,0,0,1806,1045,1,16,0,4,112,56,8,19,7,2,0,0,0,0,0,0,0,26,9,1,1,4,0,0,0,0,2,0,2,0,8,0,https://flexerwave.com
0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://fitandwellcsra.com
1,3,0,0,1,35,0,0,0,1,4,45,1,0.044444444444444446,3,42,0.9333333333333333,0.06666666666666667,0,0,1,4,0,0,0,0,0,0,0,2444,3348,1,17,0,4,265,84,17,13,23,2,0,0,0,0,0,0,0,27,9,13,1,11,1,0,0,0,2,0,9,0,7,0,https://mezclapandora.com
1,3,0,0,1,15,1,4,0,0,8,96,0,0.125,12,84,0.875,0.125,0,29,1,8,0,1,1,0,1,0,0,4262,3420,1,65,1,62,716,29,7,8,103,21,1,0,0,0,0,0,0,7,1,1,1,0,0,18,0,0,0,46,0,0,28,0,https://taxi4dac.cfd
1,2,0,0,1,5,0,0,0,0,2,66,14,0.0,0,66,1.0,0.0,7,22,1,7,0,0,0,0,1,0,0,1636,8203,1,71,1,1,180,145,0,19,0,3,0,0,0,1,0,3,6,39,8,2,0,0,0,0,0,0,1,0,12,0,21,0,https://goodwaits.com
0,0,0,0,1,25,0,0,0,0,0,27,1,0.2962962962962963,9,18,0.6666666666666666,0.3333333333333333,0,0,0,0,0,0,0,0,1,0,0,1324,1179,1,24,1,18,150,6,5,20,3,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,4,2,6,0,2,0,https://amandinedhuij.com
0,0,0,0,1,3,0,0,0,0,0,2,0,1.0,2,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,100,118,1,26,1,7,5,0,1,14,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,https://flashandsoforth.com
1,2,0,0,1,5,0,0,0,0,2,66,14,0.0,0,66,1.0,0.0,7,22,1,7,0,0,0,0,1,0,0,1654,8641,1,74,1,1,184,148,0,19,1,3,0,0,0,1,0,3,6,39,8,2,0,0,0,0,0,0,1,0,12,0,21,0,https://millietaylor.com
1,3,1,1,1,16,0,0,0,0,4,58,5,0.8275862068965517,48,10,0.1724137931034483,0.8275862068965517,2,14,1,1,0,1,1,0,0,0,0,1962,5733,1,51,1,43,224,34,1,10,22,10,0,0,0,0,0,0,0,26,7,38,1,6,2,0,0,0,1,0,10,0,7,0,http://bayouninja.com
0,0,0,0,1,59,0,0,0,0,0,1,0,1.0,1,0,0.0,1.0,0,0,1,5,0,0,0,0,1,0,1,609,94,1,66,1,45,62,8,16,25,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,https://imperpoxgdl.com
